gene,log2FC,padj
AK123826 /// RP11-510M2.2,0.31704968253968246,0.2919735845066212
AK126278 /// CUL4A,-1.067463015873014,0.003940792288175568
AK128734 /// JAK1,-0.19925984126984142,0.23226307324426781
AK130486,0.21960369047619022,0.0030575020254324375
AK2,0.3675358862433855,0.05218994300412535
AK3,0.16885730158730006,0.26652156534113514
AK4 /// LOC100507855,-0.9296769444444459,0.005722333056218147
AK5,-0.61918246031746,0.07853559247884266
AK6,-0.06845333333333414,0.5964523047175347
AK6 /// TAF9,-0.061157063492062846,0.6772395812596543
AK7,-0.3610103174603174,0.09309274865188771
AK8,0.2682521825396815,0.11364853539622538
AK9,-0.11447664021164083,0.43966790369153924
AKAP1,-0.8686905555555562,0.001008983429822801
AKAP10,0.3358023412698401,0.034546893048792875
AKAP11,0.3170647619047653,0.06796741940444977
AKAP12,-1.8725395039682509,0.006649560436257641
AKAP13,-0.8585301289682539,3.140156445902098e-06
AKAP14,0.004364603174602966,0.962129181613839
AKAP17A,-0.3139553439153442,0.0060613040307665005
AKAP2 /// PALM2 /// PALM2-AKAP2,0.005605793650793611,0.9000317262279539
AKAP2 /// PALM2-AKAP2,-1.1109975925925921,0.030075023674883537
AKAP5,-0.2621137301587302,0.39418095324939373
AKAP6,2.320878412698412,3.024426590471308e-08
AKAP7,0.017007142857143442,0.9021394048972056
AKAP8,0.22034944444444537,0.09590167315699806
AKAP8L,-0.6007408201058206,0.004346142236387158
AKAP9,-0.09090301587301752,0.6713838734355757
AKIP1,0.2003321031746026,0.03868086319423165
AKIP1 /// NUAK2,0.5900654761904764,0.09884106174331943
AKIRIN1,0.39193822751322926,0.17689417216307232
AKIRIN2,1.0477073015873009,0.00020850255498047792
AKNA,1.1970424603174603,0.005717156421643751
AKNAD1,0.18568500000000077,0.22779625028748346
AKR1A1,-0.5645349206349195,0.019685005769889723
AKR1B1,0.7312749206349185,0.0002075523898478114
AKR1B10,1.1239398412698405,0.07132967836909472
AKR1C1,-3.4365128571428576,0.0005683359589866813
AKR1C1 /// AKR1C2 /// LOC101930400,-0.3996695238095245,0.03423074148599322
AKR1C2 /// LOC101930400,-3.2140698809523798,0.00044983720116629914
AKR1C3,-3.0922850793650785,0.0002920126714144166
AKR1D1,0.09464920634920615,0.27785378172899583
AKR1E2,-0.16286492063492042,0.11988818514166157
AKR7A2,0.6490677777777805,1.0858778981441809e-05
AKR7A3,0.31086440476190536,0.0018495303425961256
AKT1,0.3123850000000017,0.038036881011750026
AKT1S1,0.35570448412698585,0.005610360132720428
AKT2,-0.4685455714285718,0.046760361316553194
AKT3,1.0866325170068025,8.244418430347465e-09
AKTIP,0.47886130952380945,0.00284786828741186
AL022344.5,0.04260904761904749,0.6412341708454687
AL109706,0.16310039682539612,0.07527371925781433
AL110181 /// RP11-390E23.6,0.05830936507936446,0.8363523367497324
AL132709.8,-5.484826507936506,2.4013732229154405e-10
AL133493.2,0.2194215079365076,0.019808616754944212
AL590762.11,0.18222626984126977,0.07871638456973658
AL832909 /// LINC00984,0.61012603174603,0.017980597003579783
AL832909 /// LINC00984 /// LINC00984 /// LINC00984,0.2872866666666658,0.08573921376213701
AL833181,-0.2628766666666662,0.6760781646218865
AL928768.3 /// Ig alpha 1-[alpha]2m /// IGH,0.023093253968254235,0.3968325471857914
ALAD,0.6237594841269836,0.00032029422192401486
ALAS1,0.27827833333333274,0.11722614788027949
ALAS2,0.09605976190476184,0.03832021856404179
ALB,0.22280599206349194,0.2924331234393791
ALCAM,-0.07523947089946859,0.9226045942576031
ALDH16A1,0.25181595238095245,0.3002593258320622
ALDH18A1,-0.5033322222222196,0.0008325058546192077
ALDH1A1,-2.8388673809523812,0.0028130670145919924
ALDH1A2,-1.3836212539682542,0.003283545331134665
ALDH1A2 /// LOC101928635,-5.694034841269841,8.95141785412504e-06
ALDH1A3,-2.523598055555556,6.720888522212751e-14
ALDH1B1,0.07988416666666609,0.17093416748420792
ALDH1L1,-1.3613574603174605,0.0006442543498553496
ALDH1L1-AS2,-0.15270523809523806,0.0030003730144710196
ALDH1L2,-1.8253627777777783,8.438032309949877e-07
ALDH2,-1.800358015873016,7.896975428094244e-06
ALDH3A2,0.38347256613756464,0.03222113351601639
ALDH3B1,-0.49496678571428543,0.0004885896910284509
ALDH4A1,-0.4491748412698411,0.03782229655322337
ALDH5A1,0.8609650396825401,7.815449423510087e-06
ALDH6A1,-0.7298834325396832,0.00042774493851770754
ALDH7A1,0.5884562962962949,0.007557467299490196
ALDH8A1,-0.2489672222222219,0.010737108111301824
ALDH9A1,0.28018333333333345,0.05877159114642477
ALDOA,0.2890608730158757,0.0014844017626163223
ALDOB,-1.0973945825396823,0.000452241673888393
ALDOC,-1.869740873015873,0.010902714930874743
ALG1,0.04635388888888947,0.6187899584119565
ALG1 /// NAGPA-AS1,0.17885515873015834,0.2618469979999289
ALG10,-0.03178626984127053,0.7844733395039853
ALG10 /// ALG10B,0.6266027513227517,0.0005288435099642578
ALG11 /// UTP14A /// UTP14C,0.49592753968254133,0.0003862405651924109
ALG11 /// UTP14C,0.6365201587301588,1.6788350695189264e-05
ALG12,-0.2755537301587303,0.016409973628430056
ALG13,-0.23265920634920612,0.2651863827515918
ALG14,0.37349388888888857,0.006265497410250764
ALG2,-0.8753324603174608,6.467893187677068e-07
ALG3,-0.12765619047619037,0.12841902532084332
ALG5,-0.007208994708994609,0.9157335748733665
ALG6,0.9372053968253979,7.155353633871638e-07
ALG8,-0.392879603174606,0.01563678792332103
ALG9,0.2612854761904764,0.09384736402643612
ALK,-1.7564131349206344,1.542972179394284e-09
ALKBH1,0.2834808730158711,0.010046422577946752
ALKBH2,-0.17271000000000036,0.4155092498926252
ALKBH3,0.2622676984126979,0.2822692889702238
ALKBH4,0.6195362698412685,0.0009642363911699053
ALKBH5,-0.11474793650793735,0.13867094887310838
ALKBH6,-0.10551555555555403,0.41742707677918317
ALKBH7,0.23470305555555626,0.08149499037459532
ALKBH8,0.3805974206349214,0.014502644889588353
ALLC,0.11785055555555513,0.1704718202942942
ALMS1,-0.022626984126983274,0.9145605813135241
ALMS1-IT1,-0.06850547619047553,0.5526134800634586
ALMS1P,-0.13812571428571419,0.3601914872636548
ALOX12,0.10353968253968238,0.07088960957829248
ALOX12P2,-0.13309317460317516,0.5030634216027297
ALOX15,0.19491444444444506,0.06524162707665125
ALOX5,0.04465899470899437,0.8259100218815199
ALOX5AP,0.6581342063492057,0.24110992385171753
ALPK1,-0.39820464285714285,0.042457665303091904
ALPK3,-1.3449924603174601,0.00015090443026330235
ALPL,-0.43650976190476154,0.19094874033339507
ALPPL2,0.15743222222222242,0.28212467635178745
ALS2,-0.2307246031746022,0.07924057472716922
ALS2CL,0.01480018518518511,0.9252165397954512
ALS2CR11,-0.04843087301587268,0.8683978097449124
ALYREF,0.04991246031746144,0.7491420457346469
AMACR,0.095991626984127,0.10486505190417625
AMACR /// C1QTNF3-AMACR,0.5930455291005279,0.04506075761716741
AMBRA1,0.32509587301587306,0.0347771875389373
AMD1,-0.932970912698412,0.00019546119730959799
AMDHD1,-0.15425722222222227,0.32993565057906854
AMELX,0.049676349206349,0.3361991138411269
AMER1,0.20699428571428546,0.021787743691617456
AMER2,0.5061185185185177,0.000594619781869242
AMER3,0.9498541534391531,0.0003770746198523609
AMFR,0.6592052380952387,0.20249871067745953
AMH /// MIR4321,-0.4540048412698414,0.01093291843965235
AMHR2,0.9894756349206346,0.01457736160380541
AMIGO1,1.7917435714285714,1.5095789918114511e-07
AMIGO2,3.106511587301588,2.3172099118363166e-05
AMIGO3 /// GMPPB,-1.8342996825396831,4.937966078682567e-07
AMMECR1,0.8572378835978842,0.0019212847121536708
AMMECR1L,-0.21615190476190627,0.040937272329444635
AMN,-0.16983968253968218,0.16627451417303196
AMN1,1.2869237301587333,6.891430202211199e-09
AMOT,-0.24697555555555484,0.11473122952864281
AMOTL1,-1.2940662698412702,3.17987174131225e-05
AMOTL2,-1.394813730158731,0.011521119346785812
AMPD2,-0.17286912698412316,0.23826862000556745
AMPD3,0.6399488095238084,0.00023206760009104603
AMPD3 /// CAND1.11,1.0857123492063496,0.0008916350426881666
AMPH,0.18907992063492252,0.42535823703605735
AMT,0.8257605555555569,0.0015419263293783157
AMZ1,-0.06916650793650847,0.2992834044548975
AMZ2,0.16154603174603288,0.23856308288926392
AMZ2P1,0.18886682539682553,0.22459366814139078
ANAPC1 /// LOC101930107 /// LOC285074 /// LOC730268,0.5358101587301585,0.09331526639516922
ANAPC1 /// LOC730268,0.691709603174604,0.0005272255797940489
ANAPC10,0.6500588492063484,9.057869497763994e-05
ANAPC11,0.0852484126984141,0.2425796130504051
ANAPC13,-0.041962698412698174,0.78142113914809
ANAPC15,0.9961474603174603,0.0005093435986321388
ANAPC16,0.024369484126985697,0.8429421792582367
ANAPC2,-0.06287563492063519,0.7800490272647618
ANAPC4,0.39123547619047727,0.004946436585927982
ANAPC5,0.19229806878307265,0.11326113397623783
ANAPC7,0.4032885714285719,0.002156249734406654
ANG,-1.0881900000000004,8.812841380611761e-05
ANGEL1,-0.6192606746031748,0.0002596299344290432
ANGEL2,0.4291914814814817,0.0008824324991207678
ANGPT1,-2.6616680687830683,1.196315668381427e-11
ANGPT2,0.1971208134920639,0.11565064144192537
ANGPTL1,-0.4167121428571434,0.2137414092524693
ANGPTL2,0.019503915343915157,0.8379346288518307
ANGPTL3,-0.026314126984126496,0.8493446101308902
ANGPTL4,-0.6289380158730156,0.045315638706916184
ANGPTL7,-0.2231766666666659,0.7128468398467322
ANK1,0.23732660714285725,0.4037904964331234
ANK2,1.5722412103174594,2.182816749602264e-06
ANK3,0.811926714285713,3.8969594559977666e-05
ANKAR,0.39719095238095203,0.05068711382584096
ANKDD1A,0.8806259523809539,0.001012814636239815
ANKEF1,0.569505476190475,1.5303150131712433e-05
ANKFN1 /// BC037494,0.028957063492063728,0.7090898232772646
ANKFY1,0.5880827513227516,4.2104443617439695e-07
ANKH,-0.009484353741497031,0.9488822224637212
ANKHD1,-0.6970263492063493,0.0013828973870518475
ANKHD1 /// ANKHD1-EIF4EBP3,-0.0795407738095264,0.6323602725301265
ANKHD1 /// ANKHD1-EIF4EBP3 /// EIF4EBP3,-0.2935400793650791,0.06648947059257637
ANKIB1,0.37622999999999873,0.00010454251981866319
ANKLE2,-0.01851563492063324,0.9237569605919916
ANKMY1,0.18323591269841133,0.01400873871155271
ANKMY2,0.5505242857142854,9.288673499559125e-05
ANKRA2,0.5737843650793639,0.0014344367517105186
ANKRD1,-0.23013523809523795,0.2033361547513744
ANKRD10,-0.2256540211640221,0.05498028358097106
ANKRD10-IT1,-0.3154689285714287,0.30649120185179035
ANKRD11,-0.2826239417989411,0.0028102238452476468
ANKRD12,0.010005376984125292,0.9454568404370117
ANKRD13A,0.29260392857142836,0.12787577117011803
ANKRD13B,0.37586920634920773,0.12354355909811421
ANKRD13C,0.5886610793650799,5.422401159054915e-05
ANKRD13D,-0.40116896825396786,0.013361620203719034
ANKRD16,0.6294326984126983,0.00013515674339455839
ANKRD17,0.08314174603174429,0.24081908124069284
ANKRD18A,0.21233392857142874,0.47820664852905437
ANKRD18B,0.08699722222222217,0.14250011960245254
ANKRD2,0.14435444444444423,0.016147560907141922
ANKRD20A1 /// ANKRD20A11P /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4 /// ANKRD20A5P /// ANKRD20A9P /// LOC102723891 /// LOC102725051,1.5660588888888913,0.00025911133969529763
ANKRD20A1 /// ANKRD20A12P /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4 /// ANKRD20A5P /// ANKRD20A8P,0.6149435714285714,0.06241936737950307
ANKRD20A1 /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4,0.21000857142857088,0.19687465492483466
ANKRD20A11P,0.04507269841269945,0.8037274218950516
ANKRD20A12P,-0.08914980158730135,0.27284724468089194
ANKRD20A12P /// LOC101059949 /// LOC101060632 /// LOC101927345,-1.1971934920634912,0.0030045172620350325
ANKRD20A5P /// ANKRD20A5P,-0.11581468253968241,0.22081184402658835
ANKRD22,-0.4354864285714286,0.167821007851463
ANKRD23,-0.7558724603174598,0.0015074138558230084
ANKRD23 /// ANKRD39,-1.6015807142857148,6.072072387365849e-05
ANKRD26,0.08501170634920552,0.6890677808969512
ANKRD27,-0.4002408730158731,0.007099296547756799
ANKRD28,0.31304553571428784,0.1388601747583477
ANKRD29,-0.8563440476190474,0.15096493559059324
ANKRD30BL /// ANKRD30BP2 /// LOC100132004 /// LOC100132154,0.13278674603174645,0.1037844909301041
ANKRD30BP2,0.1457942857142851,0.121580789884855
ANKRD30BP3,0.06960253968253993,0.07842947005584149
ANKRD32,0.6282302380952389,0.00020301238346301858
ANKRD34A,-0.19131404761904758,0.16504343979168706
ANKRD34C,1.1760953968253975,0.030987820054746797
ANKRD35,-0.36021190476190457,0.1838395175326632
ANKRD36,0.03278230158730189,0.8212495594112696
ANKRD36B,0.1383920634920628,0.6704072115947993
ANKRD36BP2,0.32287638888888903,0.06613523829179682
ANKRD36C,0.3878434920634919,0.1334290208889335
ANKRD37,-2.1352273809523803,3.3325114758189907e-06
ANKRD39,-0.45815579365079273,0.013575595543680123
ANKRD40,-0.008275925925926408,0.9275526575495641
ANKRD44,-0.38107480158730134,0.0007719355888709217
ANKRD44-IT1,-0.024967301587301982,0.688611457018638
ANKRD45,0.9287799206349212,0.0011267132031688714
ANKRD46,0.21443936507936456,0.19713409860400496
ANKRD46 /// GAPDHP62,-0.07539809523809549,0.8401090158856587
ANKRD49,0.8213070634920641,1.9422383948836946e-06
ANKRD50,2.885416825396825,1.8598548406948864e-07
ANKRD52,0.573356111111111,0.011558749126102637
ANKRD54,0.24724559523809564,0.010865404560736503
ANKRD55,1.1888574603174598,0.0007046690213199054
ANKRD6,1.3181371825396822,1.914468370165926e-06
ANKRD7,0.27143825396825383,0.00899299312340017
ANKRD9,-1.0008571031746034,5.696594059708302e-06
ANKS1A,-0.08779603174603423,0.5510553750896445
ANKS1B,0.05899487301587314,0.8796414285737317
ANKS3,-0.21447777777777688,0.25333963870491927
ANKS6,0.22350325396825443,0.006662590221852093
ANKZF1,-0.35685611111111104,0.017272471476201822
ANLN,0.23240750000000077,0.22264463187803968
ANO1,0.6991901587301586,0.09508941723829253
ANO10,-2.1072116666666663,0.0004245292668601083
ANO2,0.12694055555555606,0.003940792288175568
ANO3,2.962676904761906,0.005487087969049556
ANO4,2.164256560846561,0.0010614474976228926
ANO5,1.2423746825396842,9.232398517744973e-08
ANO6,-0.4265216269841279,0.012936040474493668
ANO8,0.18160000000000043,0.04697734283514166
ANO9,0.13301531746031703,0.21757965320425637
ANP32A,1.0250151851851852,1.1171291362398336e-07
ANP32A-IT1,-0.12217563492063555,0.3462427126299879
ANP32B,-0.41694400793650743,0.0042468654763851916
ANP32E,0.20743050264550256,0.18376654150253524
ANPEP,-0.19006801587301547,0.10286766728403716
ANTXR1,0.06518063492063586,0.6906551678360249
ANTXR2,-1.1364440211640208,0.07519470072144255
ANXA1,-2.624763174603175,1.6838587410177107e-05
ANXA11,-1.3200739682539693,0.00037201225996770753
ANXA2,-3.6957303968253976,2.0309481780565767e-06
ANXA2 /// NHP2L1,-0.01038571428571089,0.9404283356050297
ANXA2R,0.014652698412698673,0.599293758922241
ANXA3,-1.2209157142857139,0.0743593007859218
ANXA4,-0.7085047619047611,0.004362749105721012
ANXA5,-1.0061976190476205,0.00013508546262282634
ANXA6,0.20467444444444105,0.10096588937968198
ANXA7,0.09133452380952534,0.22167693969823354
ANXA8 /// ANXA8L1,0.23842039682539662,0.1763962277858685
ANXA9,1.038276746031745,0.04833445161873041
AOAH,0.4266948412698408,0.10164429579774989
AOC2,0.014229285714286277,0.7635241067453262
AOC3,-0.24921650793650807,0.30641670968567863
AOX1,-1.3829276190476194,7.788018203173584e-05
AP000230.1,0.15210071428571403,0.1822082496025653
AP000253.1,-0.13597007936507888,0.19295154560892672
AP000347.2,-0.4925036507936502,0.008931269976612262
AP000525.9,-0.11268500000000081,0.6986768078149126
AP001062.7 /// C21orf2,-0.11670952380952393,0.32855229641697087
AP001347.6 /// BC024173 /// BC048201,0.16713698412698363,0.036715526734315156
AP001462.6,-0.4912253174603176,0.05990057850524119
AP006216.10,0.44729214285714214,0.0024998796609832846
AP006222.2,0.45864769841269926,0.021193470204758237
AP1AR,1.0703570238095228,2.473656243048307e-05
AP1B1,0.08753206349206177,0.6426365436443698
AP1G1,0.10962600529100719,0.1794916508911486
AP1G2,0.15185146825396867,0.4841145152176204
AP1G2 /// JPH4,1.163318253968253,3.3426662362011997e-06
AP1M1,0.43967146825396775,0.002370729505645336
AP1M2,0.6130154761904754,0.0020630577509444525
AP1S1,0.15699719576719673,0.2164243087907223
AP1S2,-1.0536826587301604,4.357993873305198e-06
AP1S3,-0.03315000000000046,0.8689071682808939
AP2A1,-0.0736188095238095,0.5931613044194197
AP2A2,-0.6491798214285707,3.14421077200754e-05
AP2B1,0.0879915476190476,0.492587668993572
AP2M1,-0.0657761904761891,0.5068392655298205
AP2S1,-0.04883695767195739,0.6751127363841452
AP3B1,-0.5807469841269839,6.651062807261772e-05
AP3B2,-0.5971073809523793,0.00034488983046029143
AP3D1,-0.4423848412698419,0.0032162608347858107
AP3M1,0.4106283730158724,0.015964457626592838
AP3M2,0.39381484126984123,0.02872724441331235
AP3S1,-0.7805158730158706,0.00015640529724881416
AP3S2 /// C15orf38-AP3S2,0.3608386507936494,0.007074062565093338
AP4B1,0.09696535714285748,0.613226943882342
AP4E1,-0.17197095238095095,0.06765456288818332
AP4M1,0.15558849206349112,0.11740440291979258
AP4S1,0.5559357936507938,0.00010432247632460703
AP5B1,-0.4084519047619044,0.07082893293641647
AP5M1,0.35253401587301614,0.001304948438478445
AP5S1,0.4199831746031739,0.016481351626218103
AP5Z1 /// MIR4656,-0.24042392857142847,0.053326462675594405
APAF1,-0.3126229365079354,0.08764598021684065
APBA1,1.7821400793650808,1.1442199949147419e-07
APBA2,-1.390405238095238,3.7207066642936784e-06
APBA3,-0.3148535714285705,0.0013282509540391242
APBB1,0.357636587301589,0.010163268656647038
APBB1IP,-0.25320015873015755,0.5230568773790536
APBB2,0.1599735185185196,0.4493678132516749
APBB3 /// MIR6831,0.00030253968254001506,0.9982257114576475
APC,0.7006423333333309,0.00025237442961308944
APC2,0.9379518253968255,0.0015953514590228263
APCDD1,-0.3721091269841268,0.6149479256497217
APCDD1L-AS1,0.061197460317460095,0.4516407800251707
APEH,0.3311591269841285,0.002233435105086356
APELA,0.6377264285714292,0.2560169447145347
APEX1,0.3009060317460328,0.050861714747022016
APEX2,0.1447561904761896,0.48366744535586403
APH1A,0.7018790211640216,9.468046601989848e-06
APH1B,0.8999188888888883,2.6924441972634433e-06
API5,0.1973482380952385,0.11901618344365583
APIP,0.3890807142857158,9.702855893855429e-05
APITD1 /// APITD1-CORT,0.12933904761904813,0.5068878436522358
APLF,0.070739007936508,0.12282478334096483
APLN,0.45473825396825385,0.17765450785921671
APLNR,1.0834927777777774,0.02485232664379036
APLP1,0.8125071428571413,0.00013508546262282634
APLP2,0.5969383219954629,0.0003246437940290363
APMAP,-1.1413276190476207,1.148689942156104e-06
APOA1BP,0.9897949206349246,3.451322881599033e-06
APOBEC1,0.04193777777777785,0.11490268149169254
APOBEC3A /// APOBEC3A_B,0.14636031746031675,0.023754103507987696
APOBEC3B,0.21461603174603106,0.14642384334178088
APOBEC3C,-0.1844834126984125,0.11489489247529049
APOBEC3D,0.10811873015873008,0.005220422799667907
APOBEC3F,0.19500107142857104,0.24314334528039436
APOBEC3F /// APOBEC3G,2.4068450793650795,8.862341115078839e-08
APOBEC3G,2.8708004761904755,1.4131367777092513e-05
APOBEC4,-0.083323650793651,0.14299225541307514
APOC1,0.0472975396825408,0.8800886156974898
APOC2,0.12195301587301577,0.46195253838446443
APOC2 /// APOC4 /// APOC4-APOC2,0.2613680158730163,0.2784236707494907
APOD,-5.258638968253968,2.101023354505085e-06
APOE,-0.15456439153439216,0.6172696382554945
APOF,0.04907230158730069,0.5198911267091776
APOL1,-0.9261734126984127,0.01408778875185241
APOL2,-1.0696424206349207,0.00014746011211389
APOL3,-0.9210678571428579,0.006304546619646405
APOL4,-2.5754158333333335,1.358428773438187e-05
APOL6,0.06435690476190459,0.7658332780691114
APOLD1,-1.070281111111112,0.04693936444202674
